anime_id,name,genre,type,episodes,rating,members
28993,"Hand Soap","Dementia, Psychological",Movie,1,5.11,246
7259,"Kenju Giga","Parody, Psychological",Movie,1,5.11,480
1626,"Genma Taisen","Action, Adventure, Comedy, Drama, Mecha, Sci-Fi, Shounen",Movie,1,5.1,2055
4250,"Kore ga UFO da! Soratobu Enban","Sci-Fi, Space",Movie,1,5.1,518
12919,"Yoru no Hi","Psychological",Movie,1,5.07,357
4733,"Blue Remains","Adventure, Sci-Fi",Movie,1,5.08,304
21335,"Double Circle","Sci-Fi, Super Power",ONA,6,5.08,4249
5622,"The Chocolate Panic Picture Show","Dementia, Psychological",OVA,1,5.08,1024
5656,"PuriGorota: Uchuu no Yuujou Daibouken","Adventure, Kids, Sci-Fi",OVA,1,5.07,2068
2974,"The Humanoid: Ai no Wakusei Lezeria","Drama, Mecha, Sci-Fi, Space",OVA,1,5.07,872
4266,"Vie Durant","Drama, Sci-Fi, Vampire",ONA,8,5.05,794
8716,"Arigatou Thank You","Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.03,291
1529,"De:vadasy","Action, Ecchi, Mecha, Psychological",OVA,3,5.01,1269
24847,"Ichigeki Sacchuu!! Hoihoi-san: Legacy","Comedy, Sci-Fi",ONA,1,5,475
1995,"Lingerie Senshi Papillon Rose","Ecchi, Magic, Parody, Sci-Fi",OVA,1,4.97,4017
30659,"Nouryou Anime: Denkyuu Ika Matsuri","Dementia, Horror, Psychological",Movie,1,4.96,234
3490,"Rayca","Sci-Fi",OVA,1,4.95,841
28831,"Anomalies","Psychological",Special,1,4.91,238
18463,"Sign","Music, Sci-Fi",Music,1,4.91,192
7192,"Choujikuu Romanesque Samy: Missing 99","Action, Sci-Fi",OVA,1,4.9,508
29906,"Kakari","Psychological",Movie,1,4.89,122
705,"Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie","Adventure, Comedy, Magic, Sci-Fi",Movie,1,4.88,1650
28641,"Great Rabbit","Psychological",Movie,1,4.84,387
1102,"Urda","Action, Historical, Military, Sci-Fi",ONA,5,4.87,2248
29871,"Shinsei Kamattechan","Music, Sci-Fi",Music,1,4.85,143
8663,"Yokoo&#039;s 3 Animation Films","Psychological, Romance",OVA,3,4.8,440
28339,"2005-nen Uchuu no Tabi","Dementia, Sci-Fi, Space",Special,1,4.75,657
4934,"A.F","Action, Mecha, Sci-Fi",Special,1,4.7,646
29908,"Kodomo no Kaitei no Koto","Psychological",Movie,1,4.69,152
9342,"Twinkle Nora Rock Me!","Action, Sci-Fi",OVA,1,4.69,338
2475,"6 Angels","Action, Sci-Fi",ONA,6,4.59,1890
6535,"Ai","Dementia, Psychological, Romance",Movie,1,4.54,2009
1647,"Kakugo no Susume","Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power",OVA,2,4.49,4269
1993,"Hanoka Recap","Sci-Fi",Special,1,4.43,471
2250,"Roots Search: Shokushin Buttai X","Horror, Sci-Fi",OVA,1,4.34,1328
1966,"Ankoku Shinwa","Demons, Fantasy, Horror, Mystery, Psychological, Supernatural",OVA,2,4.31,1255
1812,"Hanoka","Sci-Fi",TV,12,4.27,1686
11869,"Bloody Night","Horror, Psychological, Supernatural, Thriller",ONA,1,4.26,1292
4567,"Armageddon","Action, Adventure, Sci-Fi",Movie,1,4.23,810
28657,"Red Colored Bridge","Psychological",Movie,1,3.9,450
16822,"Uju Heukgisa","Action, Sci-Fi, Space",Movie,1,3.87,224
19315,"Pupa","Fantasy, Horror, Psychological",TV,12,3.82,83652
8689,"Born by Myself","Psychological",ONA,1,3.73,935
11357,"Micro Teukgongdae Diatron 5","Action, Mecha, Sci-Fi, Space",Movie,1,3.7,398
7900,"Super Kid","Action, Adventure, Sci-Fi",Movie,1,3.56,341
413,"Hametsu no Mars","Horror, Sci-Fi",OVA,1,2.37,27557
3287,"Tenkuu Danzai Skelter+Heaven","Mecha, Sci-Fi",OVA,1,2,7680
18305,"15 Sonyeon Uju Pyoryugi","Action, Sci-Fi, Shounen, Space",Movie,1,5.13,188
16696,"2020 Nyeon Ujuui Wonder Kiddy","Sci-Fi, Space",TV,13,5.89,179
6073,"21 Emon Uchuu e Irasshai!","Comedy, Sci-Fi, Space",Movie,1,5.05,216
10139,"21 Seiki Manga Hajimete Monogatari","Adventure, Comedy, Kids, Sci-Fi",Special,1,6.63,258
16564,"84 Taekwon V","Action, Mecha, Sci-Fi",Movie,1,4.64,151
6078,"Al Caral no Isan","Sci-Fi",OVA,1,5.87,224
29999,"Aoki Uru: Overture","Military, Sci-Fi",Special,1,5.75,361
33704,"AOTU Shijie","Action, Adventure, Fantasy, Sci-Fi",ONA,Unknown,6,79
20975,"Aura Battler Dunbine Memorial","Adventure, Mecha, Sci-Fi",Special,3,5.63,219
12951,"AWOL","Action, Military, Sci-Fi, Space",TV,12,5.33,293
9613,"Big X","Action, Historical, Sci-Fi, Shounen",TV,59,6.46,254
30839,"Big X Episode 0","Action, Historical, Sci-Fi, Shounen",Special,1,5.7,55
3637,"Bouken Yuuki Pluster World","Sci-Fi, Shounen",TV,52,6.32,295
10044,"Brave Fire S0.9","Mecha, Sci-Fi",Special,1,5.88,144
6447,"Break-Age","Adventure, Mecha, Sci-Fi, Shounen",OVA,1,5.62,232
6671,"Byeolnala Samchongsa","Adventure, Sci-Fi",Movie,1,5.07,151
9447,"Byulbyul Iyagi 2","Drama, Psychological",Movie,6,5.86,122
30228,"Chel-in sacheon-wang","Action, Sci-Fi",Movie,1,4.43,47
16558,"Cheol-in 007","Action, Mecha, Sci-Fi",Movie,1,4.27,101
18271,"Cheorin Samchongsa","Action, Mecha, Sci-Fi, Shounen, Space",Movie,1,4,114
24269,"Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon","Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,4.69,93
16303,"Chikkun Takkun","Comedy, Sci-Fi",TV,23,6,103
8563,"Chikyuu Monogatari Telepath 2500","Adventure, Drama, Sci-Fi",Movie,1,5.52,254
14623,"Chikyuu SOS Sore Ike Kororin","Action, Comedy, Kids, Sci-Fi",TV,26,5.78,87
30634,"Chikyuu wo Mitsumete","Sci-Fi, Space",Movie,1,5.2,70
16041,"Chogattai Majutsu Robot Ginguiser Specials","Adventure, Mecha, Sci-Fi",Special,2,5.77,111
21433,"Chou Zenmairobo: Patrasche","Comedy, Historical, Mecha, Parody, Sci-Fi",TV,13,4.52,178
32218,"Choujikuu Seiki Orguss Memorial","Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,2,6.43,64
17002,"Choujuu Kishin Dancougar: Juusenki-tai Songs","Action, Mecha, Sci-Fi, Shounen",OVA,1,6,143
30571,"Chouon Senshi Borgman: Madnight☆Gigs!","Action, Demons, Music, Sci-Fi, Shounen",OVA,1,4.82,102
8853,"Chouriki Robo Galatt","Action, Adventure, Comedy, Mecha, Sci-Fi",TV,25,6.62,168
16794,"Computer Haekjeonham Pokpa Daejakjeon","Action, Sci-Fi, Shounen",Movie,1,4.22,119
25985,"Contact","Comedy, Kids, Sci-Fi",Special,1,5,102
25977,"Contact 2","Comedy, Kids, Sci-Fi",Special,1,5.58,101
5990,"Cosmic Fantasy: Ginga Me Hyou no Wana","Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space",OVA,1,5.98,226
33661,"Crayon Shin-chan Gaiden: Alien vs. Shinnosuke","Comedy, Ecchi, Kids, Sci-Fi, Space",ONA,13,6.83,429
33685,"Cyborg 009: Call of Justice 1","Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.5,721
33686,"Cyborg 009: Call of Justice 2","Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,5.67,377
33687,"Cyborg 009: Call of Justice 3","Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.33,377
7956,"Cybot Robocchi","Comedy, Sci-Fi",TV,39,6.19,162
16554,"Dallyeola Majing-ga-X","Mecha, Sci-Fi",Movie,1,4.13,94
15971,"Dasshutsu Gasshapon","Historical, Sci-Fi",ONA,10,4.27,121
23855,"Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!","Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,5.25,110
17131,"Dennou Sentai Voogie&#039;s★Angel: Forever and Ever","Action, Comedy, Drama, Mecha, Sci-Fi",OVA,1,5.1,156
7750,"DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor","Comedy, Sci-Fi",TV,26,6,143
23801,"Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!","Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,62
8879,"Dolphin Ouji","Action, Adventure, Kids, Sci-Fi",TV,3,5.58,127
20083,"Doteraman","Comedy, Sci-Fi",TV,20,6,79
28367,"Dr. Slump: Arale-chan &#039;92 Oshougatsu Special","Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196
30453,"Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack","Comedy, Sci-Fi, Shounen",Special,1,7.11,152
30420,"Dr. Slump: Arale-chan no Koutsuu Anzen","Comedy, Sci-Fi, Shounen",Special,1,5.94,159
28371,"Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu","Comedy, Sci-Fi, Shounen",Special,1,6.97,198
28369,"Dr. Slump: Arale-chan Specials","Comedy, Sci-Fi, Shounen",Special,2,6.84,220
30450,"Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!","Comedy, Sci-Fi, Shounen",Special,1,6.17,248
30449,"Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix","Comedy, Mecha, Sci-Fi, Shounen",Special,1,6.7,165
16818,"Eunhahamdae Jiguho","Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83
18307,"Eunhajeonseol Tera","Action, Adventure, Sci-Fi, Shounen, Space",Movie,1,3.79,89
19997,"Fight Da!! Pyuta","Action, Comedy, Sci-Fi, Shounen",TV,26,6,78
16748,"Fly, Space Battleship Geobukseon","Action, Sci-Fi, Shounen, Space",Movie,1,4.11,94
19899,"Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater","Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,91
9759,"Future GPX Cyber Formula Graffiti","Action, Sci-Fi, Sports",OVA,1,6.55,223
24355,"Gaia Getter A-kun","Comedy, Kids, Sci-Fi, Space",ONA,2,3.48,83
8897,"Ganbare! Marine Kid","Action, Adventure, Kids, Sci-Fi",TV,13,5.65,139
18319,"Gancheopjamneun Ttorijanggun","Action, Drama, Sci-Fi, Shounen",Movie,1,4.78,71
30362,"Garon","Sci-Fi",Movie,1,6.8,187
34464,"Gijinka de Manabo!","Comedy, Sci-Fi",ONA,1,5.29,25
9391,"Ginga Hyouryuu Vifam 13","Action, Adventure, Mecha, Sci-Fi",TV,26,6.54,207
9388,"Ginga Hyouryuu Vifam: Atsumatta 13-nin","Action, Adventure, Mecha, Sci-Fi",OVA,1,6.07,123
9387,"Ginga Hyouryuu Vifam: Kachua Kara no Tayori","Action, Adventure, Mecha, Sci-Fi",OVA,1,6,123
33025,"Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi","Action, Mecha, School, Sci-Fi, Seinen, Space",Movie,1,7,1849
28733,"Ginga Tetsudou 999 (ONA)","Adventure, Drama, Sci-Fi, Space",ONA,6,6.47,291
30481,"Ginga Tetsudou 999 for Planetarium","Adventure, Drama, Sci-Fi, Space",Movie,1,6.8,231
30483,"Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki","Adventure, Drama, Sci-Fi, Space",Movie,1,6.53,206
27651,"Ginga Tetsudou 999: Niji no Michishirube","Drama, Sci-Fi",Movie,1,6.62,187
29716,"Ginga Tetsudou 999: Shounen no Tabidachi to Wakare","Adventure, Drama, Sci-Fi, Space",Special,1,6.22,175
29497,"Go! Go! Vejitan","Kids, Sci-Fi, Space",Special,1,5.33,39
7781,"Gothicmade: Hana no Utame","Mecha, Romance, Sci-Fi",Movie,1,5.93,2306
5477,"Gozonji! Gekkou Kamen-kun","Comedy, Parody, Sci-Fi",TV,25,7,178
11995,"Guilstein","Action, Horror, Sci-Fi",Movie,1,5.33,286
29267,"Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi","Kids, Sci-Fi",OVA,1,5.55,45
29269,"Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi","Kids, Sci-Fi",OVA,1,5.67,50
12643,"Happening Star ☆","Comedy, Sci-Fi",OVA,1,5.25,74
5927,"Hoshi Neko Fullhouse","Comedy, Romance, Sci-Fi",OVA,4,6.18,178
11213,"Hoshi no Ko Poron","Sci-Fi",TV,260,6.76,117
23909,"Hoshi no Yuuenchi","Adventure, Kids, Sci-Fi",OVA,1,5.17,73
8191,"Hoshi Shinichi Short Short","Comedy, Sci-Fi",TV,26,6.07,160
8192,"Hoshi Shinichi Short Short Special","Comedy, Sci-Fi",Special,1,6,106
16560,"Hwanggeum Nalgae 1.2.3.","Action, Mecha, Sci-Fi",Movie,1,4.52,99
9781,"Hyouga Senshi Gaislugger","Action, Mecha, Sci-Fi",TV,20,6.37,155
29671,"Hyoutan","Psychological",Movie,1,4.74,88
34179,"Ima no Watashi ni Dekiru Koto...","Sci-Fi",ONA,2,5.4,234
34502,"Inazma Delivery","Action, Comedy, Sci-Fi",TV,10,NaN,32
28235,"Indie Anibox: Selma Danbaekjil Coffee","Comedy, Drama, Romance, Samurai, Sci-Fi",Movie,1,7.22,109
16259,"Inferious Wakusei Senshi Gaiden Condition Green","Action, Sci-Fi",OVA,6,6.08,116
28021,"Ishii Hisaichi no Nanda Kanda Gekijou","Comedy, Martial Arts, Sci-Fi, Space",OVA,2,8,62
16399,"Jeonja Ingan 337","Action, Sci-Fi, Super Power",Movie,1,4.54,83
28145,"Johnny Cypher","Action, Adventure, Sci-Fi",TV,130,6.86,74
32092,"Juicy Jungle","Music, Sci-Fi",Music,1,3.56,63
11767,"Justeen","Action, Mecha, Sci-Fi",OVA,1,5.36,508
21021,"Juugo Shounen Hyouryuuki: Kaizokujima de! Daibouken","Adventure, Fantasy, Kids, Sci-Fi",Movie,1,5.67,134
10965,"Kagaku Bouken-tai Tansar 5","Adventure, Mystery, Sci-Fi, Supernatural",TV,34,6.73,98
33219,"Kagerou Daze: In a Day&#039;s","Comedy, Magic, Romance, Sci-Fi, Slice of Life, Supernatural",Movie,1,7.29,7178
29381,"Kai Douryoku","Dementia, Sci-Fi",Movie,1,6.83,52
29383,"Kai Douryoku Real","Dementia, Sci-Fi",Movie,1,5.5,54
8899,"Kaitei Shounen Marine","Action, Adventure, Kids, Sci-Fi",TV,65,6.49,213
21551,"Kaitei Toshi no Dekiru made","Sci-Fi",Movie,1,8,64
32568,"Kamiwaza Wanda","Kids, Sci-Fi",TV,Unknown,5.29,316
31418,"KanColle Movie","Action, Military, School, Sci-Fi, Slice of Life",Movie,1,7.69,9439
14039,"Katayoku no Khronos Gear","Action, Sci-Fi",OVA,1,7.75,542
5928,"Kigyou Senshi Yamazaki: Long Distance Call","Drama, Sci-Fi, Seinen",OVA,1,5.92,168
19995,"King Kong: 001/7 Tom Thumb","Adventure, Sci-Fi",TV,26,5,88
34286,"KiyaKiya","Psychological",Music,1,5.67,26
18301,"Kkureogi Balmyeongwang","Action, Mecha, Sci-Fi, Shounen",Movie,1,3.5,61
26117,"Kokoroya","Kids, Psychological, Sci-Fi",OVA,1,8,66
23829,"Komatsu Sakyo Anime Gekijou","Comedy, Parody, Sci-Fi, Space",TV,24,5.17,76
17599,"Konpora Kid","Comedy, Kids, Sci-Fi",TV,26,5.75,72
17563,"Koutetsu no Vendetta Episode 0","Action, Mecha, Military, Sci-Fi",ONA,1,6.09,257
7681,"Kyouryuu Wakusei","Adventure, Fantasy, Historical, Sci-Fi",TV,60,6.5,138
16131,"Machine Robo: Butchigiri Battle Hackers","Action, Mecha, Sci-Fi",TV,31,6.22,239
30873,"Madou King Granzort: Nonstop Rabi","Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",Special,1,6.71,69
16784,"Marin X","Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.08,76
6942,"Marine Snow no Densetsu","Sci-Fi",Special,1,6.32,184
10648,"Mars","Action, Mecha, Sci-Fi, Shounen",OVA,2,6,183
19873,"Marude Dameo","Comedy, Sci-Fi, Shounen",TV,47,6.2,73
16590,"Mashin Eiyuuden Wataru: Soukaizan Eiyuu Densetsu","Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",OVA,1,7,115
32059,"Master of Torque 3","Action, Sci-Fi",ONA,1,4.83,167
6727,"Mechakko Dotakon","Comedy, Sci-Fi",TV,28,6.36,125
3846,"Microid S","Action, Sci-Fi",TV,26,6.08,160
16159,"Mirai Kara Kita Shounen Super Jetter","Action, Comedy, Sci-Fi, Super Power",TV,52,5.43,108
2735,"Mugen Senki Portriss","Action, Mecha, Sci-Fi, Shounen",TV,52,5.33,161
29371,"Naccio to Pomm","Adventure, Kids, Sci-Fi",TV,41,4.75,43
33266,"Nanocore","Sci-Fi",ONA,10,6.17,163
33271,"Nanocore 2nd Season","Action, Sci-Fi",ONA,Unknown,5.33,163
33279,"Nanocore: NG Scenes - Nano&#039;s Daily Life","Comedy, Sci-Fi",ONA,2,4.5,62
16810,"Narara Wondeogongju","Action, Adventure, Sci-Fi, Space, Super Power",Movie,1,3.25,87
18315,"Nareuneun Dwaeji - Haejeok Mateo","Action, Adventure, Sci-Fi, Shounen",Movie,1,4.38,60
29233,"Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago","Adventure, Comedy, Martial Arts, Sci-Fi, Super Power",Movie,1,5.76,82
33176,"Nyancos: Hello! Our Brilliant Future","Sci-Fi, Space",OVA,1,3.36,60
33422,"Nyancos: Hello! Our Brilliant Future Digest","Sci-Fi, Space",Special,1,2.91,40
18815,"Oh! Super Milk-chan Special","Action, Comedy, Sci-Fi",Special,1,5.93,178
8799,"Okawari-Boy Starzan S","Action, Adventure, Sci-Fi",TV,34,6.9,128
17624,"Omakase Scrappers","Adventure, Comedy, Sci-Fi",TV,39,6.89,81
2742,"Omoikkiri Kagaku Adventure Sou Nanda!","Comedy, Kids, Sci-Fi",TV,26,5.68,195
7106,"Ougon Senshi Gold Lightan","Mecha, Sci-Fi",TV,52,6.57,287
28595,"Pac-World","Adventure, Comedy, Sci-Fi",TV,52,5.47,212
29727,"Paradise","Adventure, Psychological, Space",Movie,1,7.88,141
34476,"Platonic Chain: Ansatsu Jikkouchuu","Sci-Fi, Slice of Life",Special,1,1.67,51
29898,"Plus 50000-nen","Sci-Fi",Movie,1,5.08,72
27455,"Porong Porong Pororo 3","Kids, Sci-Fi",TV,52,5.42,60
33630,"Rainbow Sea","Adventure, Fantasy, Sci-Fi",TV,26,7.2,67
9438,"Rainbow Sentai Robin","Action, Adventure, Sci-Fi",TV,48,6.22,233
31302,"Robo to Shoujo (Kari): Oshirase Gekijou (Kari)","Comedy, Sci-Fi",ONA,5,3.81,127
4547,"RoboDz","Sci-Fi",TV,26,5,125
16566,"Robot Taekwon V 3tan! Sujung Teukgongdae","Action, Mecha, Sci-Fi",Movie,1,4.81,86
16562,"Robot Taekwon V: Wooju Jakjeon","Action, Mecha, Sci-Fi",Movie,1,4.88,88
14781,"Roboteuwang Sseonsyakeu","Action, Mecha, Sci-Fi",Movie,1,2.49,121
10653,"Running Boy: Star Soldier no Himitsu","Sci-Fi, Space",Movie,1,5.64,96
8561,"Saint Elmo: Hikari no Raihousha","Sci-Fi",Special,1,6.25,152
13365,"Samchongsa: Time Machine 001","Adventure, Sci-Fi",Movie,1,4.3,94
27379,"Sekai no Ouja: King Kong Taikai","Adventure, Sci-Fi",Special,1,6,57
10820,"Sengoku Majin Goushougun (Movie)","Mecha, Parody, Sci-Fi",Movie,1,6.48,198
8955,"Senjutsu Choukoukaku Orion","Action, Adventure, Comedy, Fantasy, Sci-Fi",Special,1,5.47,244
2096,"Sequence","Romance, Sci-Fi, Shoujo",OVA,1,5.64,152
22657,"Shin Seikimatsu: Yatsuto no Souguu","Comedy, Sci-Fi",ONA,5,4.9,73
22997,"Shin Skyers 5","Action, Sci-Fi",TV,26,6.25,68
29741,"Shitamachi Alien PapiPipiPupi","Sci-Fi",ONA,13,7,43
30960,"Shou-chan Sora wo Tobu","Horror, Sci-Fi",Movie,1,5.5,55
33757,"Shuang Yue Zhi Chengi","Military, Sci-Fi",ONA,12,5.75,81
11405,"Skyers 5","Action, Sci-Fi",TV,12,6.11,116
18283,"Sonyeon 007 Eunhateukgongdae","Action, Adventure, Mecha, Sci-Fi, Shounen, Space",Movie,1,3.42,68
18303,"Sonyeon 007 Jihajeguk","Action, Adventure, Sci-Fi, Shounen",Movie,1,4.7,62
22037,"Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar","Comedy, Fantasy, Kids, Sci-Fi",Movie,1,5.64,68
3451,"Space Oz no Bouken","Adventure, Sci-Fi",TV,26,6.25,151
18703,"Star Dust","Sci-Fi, Space",OVA,1,5.26,96
9500,"Starlight Scramble Renai Kouhosei","Action, Romance, Sci-Fi",OVA,2,5.94,141
31238,"Stitch! Perfect Memory","Adventure, Comedy, Kids, Sci-Fi",Special,1,5.68,102
29475,"Straw-saurus Neo","Adventure, Fantasy, Kids, Sci-Fi",Special,1,6.4,40
23911,"Subarashii Sekai Ryokou: Alaska no Tabi &quot;Daigo Hyougaki&quot;","Adventure, Sci-Fi",Special,2,8,62
32629,"Subarashii Sekai Ryokou: New York Tabi &quot;Computopia Seireki Nisennen no Monogatari&quot;","Sci-Fi",Special,2,8,35
6583,"Super Bikkuriman","Adventure, Comedy, Demons, Fantasy, Sci-Fi",TV,44,6.55,158
14529,"Super Majingga 3","Action, Mecha, Sci-Fi, Space",Movie,1,3.72,123
16568,"Syupeo Taegwon V","Action, Mecha, Sci-Fi",Movie,1,4.1,83
3937,"Takoyaki Mant-Man","Comedy, Sci-Fi",TV,77,6.75,156
19989,"Tatakae! Osper","Action, Sci-Fi, Shounen",TV,52,5.6,77
31861,"Tenchi Muyou! Ryououki 4th Season","Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,4,8,1602
27993,"Tetsujin 28-gou: Tanjou-hen","Adventure, Mecha, Sci-Fi, Shounen",Special,1,5.08,90
17961,"Tetsuwan Atom: Chikyuu Saigo no Hi","Mecha, Sci-Fi",Movie,1,5.84,280
5943,"The Aurora: Umi no Aurora","Adventure, Sci-Fi",Movie,1,5.6,140
20111,"Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen","Adventure, Sci-Fi",OVA,1,6,69
33525,"Tokyo 2164","Sci-Fi",ONA,1,3.27,59
20233,"Tonari no Tamageta-kun","Comedy, Sci-Fi",TV,60,6.33,95
12901,"TWD Express Rolling Takeoff","Adventure, Sci-Fi",Movie,1,5.2,89
6989,"Uchuu Ace","Action, Adventure, Sci-Fi",TV,52,6.27,154
21037,"Uchuu Icchokusen","Fantasy, Mystery, Sci-Fi, Space",Movie,1,5.63,276
29283,"Uchuu Kaizoku Mito no Daibouken Pilot","Comedy, Sci-Fi",Special,1,5.42,106
10224,"Uchuu Majin Daikengou","Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.6,229
12897,"Uchuu Patrol Hopper","Sci-Fi, Space",TV,44,6.54,138
12887,"Uchuu Shounen Soran","Action, Adventure, Sci-Fi",TV,96,6.22,122
12895,"Uchuu Shounen Soran (Movie)","Action, Adventure, Sci-Fi",Movie,1,5.67,84
26447,"Uchuusen Sagittarius Pilot","Adventure, Sci-Fi",Special,1,5.67,78
10815,"UFO Senshi Dai Apolon 2","Action, Mecha, Sci-Fi",TV,21,6.08,144
16830,"Uju Jeonsa Hong Gildong","Action, Adventure, Kids, Sci-Fi, Space",Movie,1,4.58,63
18269,"Ujusonyeon Kaesi","Action, Adventure, Sci-Fi, Shounen",Movie,1,4.63,57
30122,"Ultraman M78 Gekijou: Love and Peace","Comedy, Kids, Parody, Sci-Fi, Space, Super Power",Special,1,5.31,93
17621,"Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou","Action, Sci-Fi, Shounen, Space, Super Power",OVA,1,6.56,147
13303,"Usogui","Game, Psychological, Seinen",OVA,1,5.64,867
30029,"Video Ehonkan Sekai Meisaku Douwa","Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",OVA,26,5.57,66
18627,"Visitor","Sci-Fi",Special,1,4.27,108
31476,"Wake up!! Tamala","Fantasy, Psychological",Movie,1,5.54,123
22503,"Washimo","Comedy, Kids, School, Sci-Fi, Slice of Life",TV,10,5.92,209
29099,"Washimo 2nd Season","Comedy, Kids, School, Sci-Fi, Slice of Life",TV,24,5.45,86
30875,"Washimo 3rd Season","Comedy, Kids, School, Sci-Fi, Slice of Life",TV,44,5.5,69
33099,"Washimo 4th Season","Comedy, Kids, School, Sci-Fi, Slice of Life",TV,Unknown,5.6,64
4088,"Wonder 3","Action, Adventure, Comedy, Sci-Fi",TV,52,6.73,260
30767,"Wonder 3 Pilot","Action, Adventure, Comedy, Sci-Fi",Special,1,6.36,63
7419,"Wrestler Gundan Seisenshi Robin Jr.","Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power",TV,50,6.32,145
12091,"X Bomber","Action, Adventure, Kids, Mecha, Sci-Fi, Space",TV,25,5.94,199
29133,"X Bomber Pilot","Action, Mecha, Sci-Fi, Space",Special,1,4.28,77
12799,"Xevious","Action, Adventure, Sci-Fi, Space",Movie,1,5.73,184
28201,"Yeonghongibyeong Lazenca","Action, Adventure, Mecha, Sci-Fi",TV,13,5.45,93
23351,"Youkaiden Nekome Kozou","Adventure, Horror, Psychological, Seinen, Supernatural",TV,25,8,153
12769,"Yumemakura Baku Twilight Gekijou","Horror, Psychological",OVA,4,5.14,307
29751,"Yurumi to Shimeru","Comedy, Sci-Fi",ONA,1,5.25,55
12767,"Yuusei Kamen","Sci-Fi",TV,39,6.44,103
6448,"Yuusei Shounen Papii","Action, Sci-Fi, Space, Super Power",TV,52,6.49,242
33048,"Zegapain ADP","Action, Mecha, Romance, Sci-Fi",Movie,1,6.35,1859
9520,"Zero Tester","Action, Adventure, Mecha, Sci-Fi",TV,38,6.43,181
9522,"Zero Tester: Chikyuu wo Mamore!","Action, Adventure, Mecha, Sci-Fi",TV,28,5.23,137
18967,"Zukkoke Sannin-gumi: Zukkoke Jikuu Bouken","Comedy, Historical, Sci-Fi",OVA,1,6.13,76
34096,"Gintama (2017)","Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,Unknown,NaN,13383
34134,"One Punch Man 2","Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,Unknown,NaN,90706
30484,"Steins;Gate 0","Sci-Fi, Thriller",,Unknown,NaN,60999
34437,"Code Geass: Fukkatsu no Lelouch","Action, Drama, Mecha, Military, Sci-Fi, Super Power",,Unknown,NaN,22748
30455,"Kantai Collection: KanColle Zoku-hen","Action, Military, School, Sci-Fi, Slice of Life",TV,Unknown,NaN,15465
33852,"Mekakucity Reload","Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,Unknown,NaN,14017
30485,"ChäoS;Child","Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,Unknown,NaN,19590
33010,"FLCL (TV)","Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",TV,Unknown,NaN,13008
20471,"Aoki Uru","Military, Sci-Fi",Movie,1,NaN,1860
